model,row_id,Subject,deleted_position,term,dfbetas,abs_dfbetas
right_main,439,751348,89,c_ICV,-0.027959700023074886,0.027959700023074886
right_main,439,751348,89,c_right_hpc_vs,0.011786191233807747,0.011786191233807747
right_main,440,163331,90,c_ICV,-0.05809233480327316,0.05809233480327316
right_main,440,163331,90,c_right_hpc_vs,-0.06631405133562107,0.06631405133562107
right_main,442,116726,91,c_ICV,0.006193766746408096,0.006193766746408096
right_main,442,116726,91,c_right_hpc_vs,-0.009975197406393608,0.009975197406393608
right_main,443,135932,92,c_ICV,-0.006484828239042491,0.006484828239042491
right_main,443,135932,92,c_right_hpc_vs,0.009734132037691393,0.009734132037691393
right_main,444,188448,93,c_ICV,0.009847932761455739,0.009847932761455739
right_main,444,188448,93,c_right_hpc_vs,-0.04460241993064803,0.04460241993064803
right_main,445,199453,94,c_ICV,-0.020365829323516195,0.020365829323516195
right_main,445,199453,94,c_right_hpc_vs,-0.014862727033698073,0.014862727033698073
right_main,446,114621,95,c_ICV,-0.015896731219169197,0.015896731219169197
right_main,446,114621,95,c_right_hpc_vs,0.04708555384059787,0.04708555384059787
right_main,447,148941,96,c_ICV,-0.02729248245587955,0.02729248245587955
right_main,447,148941,96,c_right_hpc_vs,0.0026924688312939113,0.0026924688312939113
right_main,448,194140,97,c_ICV,-0.0607519549901912,0.0607519549901912
right_main,448,194140,97,c_right_hpc_vs,-0.024336434833208173,0.024336434833208173
right_main,449,833148,98,c_ICV,0.0431769956249266,0.0431769956249266
right_main,449,833148,98,c_right_hpc_vs,-0.06540622115532208,0.06540622115532208
right_main,450,153429,99,c_ICV,-0.0038837477680887787,0.0038837477680887787
right_main,450,153429,99,c_right_hpc_vs,0.022706976429674,0.022706976429674
right_main,451,947668,100,c_ICV,0.01095590905309904,0.01095590905309904
right_main,451,947668,100,c_right_hpc_vs,-0.07637795038360971,0.07637795038360971
right_main,452,541943,101,c_ICV,0.022916798308118567,0.022916798308118567
right_main,452,541943,101,c_right_hpc_vs,0.021750757526114398,0.021750757526114398
right_main,453,159744,102,c_ICV,0.015774083708306658,0.015774083708306658
right_main,453,159744,102,c_right_hpc_vs,-0.0017454814991323417,0.0017454814991323417
right_main,454,317332,103,c_ICV,-0.025762518493045995,0.025762518493045995
right_main,454,317332,103,c_right_hpc_vs,0.011457054106911507,0.011457054106911507
right_main,455,120717,104,c_ICV,-0.007372941156110475,0.007372941156110475
right_main,455,120717,104,c_right_hpc_vs,-0.002139833925215972,0.002139833925215972
right_main,456,138231,105,c_ICV,-0.04194678705078234,0.04194678705078234
right_main,456,138231,105,c_right_hpc_vs,0.08197878723235123,0.08197878723235123
right_main,457,304727,106,c_ICV,-0.0641604674873547,0.0641604674873547
right_main,457,304727,106,c_right_hpc_vs,-0.02192526487199394,0.02192526487199394
right_main,458,204521,107,c_ICV,-0.07378184929648869,0.07378184929648869
right_main,458,204521,107,c_right_hpc_vs,-0.03204986092770568,0.03204986092770568
right_main,459,178142,108,c_ICV,-0.02276482048728346,0.02276482048728346
right_main,459,178142,108,c_right_hpc_vs,0.010958288054491581,0.010958288054491581
right_main,460,680957,109,c_ICV,-0.0066995051534330646,0.0066995051534330646
right_main,460,680957,109,c_right_hpc_vs,0.00521178980329907,0.00521178980329907
right_main,461,311320,110,c_ICV,0.02511782585464367,0.02511782585464367
